Date,Open,High,Low,Close,Volume
5/6/2019 16:00:00,260.5,270.97,257.5,269.75,1255370
5/7/2019 16:00:00,267,268.9,260.05,264.81,1565569
5/8/2019 16:00:00,264,268.39,260.83,265.98,1262951
5/9/2019 16:00:00,262.35,271.8,260.28,270.49,1709861
5/10/2019 16:00:00,268.5,275.2,266.5,274.9,1754438
5/13/2019 16:00:00,266.88,271.16,259.27,260.12,2776009
5/14/2019 16:00:00,263.22,272.93,263.22,272.07,2046856
5/15/2019 16:00:00,270,276.43,269.54,273.96,1283895
5/16/2019 16:00:00,275,281.74,274.21,277.96,4212990
5/17/2019 16:00:00,275.71,277.32,271.62,272.99,1721834
5/20/2019 16:00:00,266.96,270.5,263.54,265.08,2414579
5/21/2019 16:00:00,269.71,273,267.75,271.21,1078856
5/22/2019 16:00:00,270.07,276.5,269.83,273.39,775887
5/23/2019 16:00:00,270.06,270.87,263.88,264.79,1458468
5/24/2019 16:00:00,266.75,269.44,265.05,268.95,1181793
5/28/2019 16:00:00,269.08,272.12,264.74,266.65,1444906
5/29/2019 16:00:00,263.9,268.32,261.51,264.19,1127636
5/30/2019 16:00:00,265.41,265.41,261.21,262.6,1304939
5/31/2019 16:00:00,259.31,265.44,257.5,261.93,1219378
6/3/2019 16:00:00,262,263.29,246.02,248.38,2822308
6/4/2019 16:00:00,251.14,258.07,247.51,257.55,1522561
6/5/2019 16:00:00,262.37,263.88,256.3,263.25,1827129
6/6/2019 16:00:00,263.24,269.68,261.82,268.49,950396
6/7/2019 16:00:00,270.99,276.69,270.99,274.55,1692525
6/10/2019 16:00:00,279.36,280.56,275.61,275.87,1248781
6/11/2019 16:00:00,279.86,279.86,263.95,266.29,1466980
6/12/2019 16:00:00,266,270.34,264.33,267.88,977790
6/13/2019 16:00:00,268.6,274.09,268.6,273.79,1181355
6/14/2019 16:00:00,273.73,275.61,270.05,272.25,1015489
6/17/2019 16:00:00,273.7,276.38,271.72,274.56,988358
6/18/2019 16:00:00,278.32,285.03,278.32,282.64,2009950
6/19/2019 16:00:00,284.21,285.83,281.05,285.51,1481824
6/20/2019 16:00:00,290.24,292.98,286.43,288.8,1732898
6/21/2019 16:00:00,287.52,290.84,285.65,285.74,1645355
6/24/2019 16:00:00,287.87,288.38,280.94,282.5,1542447
6/25/2019 16:00:00,283.15,283.15,273.06,275.36,1587230
6/26/2019 16:00:00,278.78,285.2,273.86,275.34,1310405
6/27/2019 16:00:00,277.37,280.83,276.21,278.51,1143981
6/28/2019 16:00:00,277.81,280.19,274.57,274.57,4160801
7/1/2019 16:00:00,281.99,284.33,279.49,283.51,1742347
7/2/2019 16:00:00,283.31,289.32,283.15,288.31,1946367
7/3/2019 13:00:00,289.9,294.23,289.9,293.15,1116101
7/5/2019 16:00:00,291,294.62,288.55,294.53,1005120
7/8/2019 16:00:00,293.65,293.78,289.65,293,1268819
7/9/2019 16:00:00,291.41,299.12,290.63,298.02,1655993
7/10/2019 16:00:00,299.61,302.99,298.31,298.75,1209358
7/11/2019 16:00:00,300.41,302.63,299.46,302.31,886711
7/12/2019 16:00:00,302.3,303.17,296.11,301.13,963860
7/15/2019 16:00:00,302,302.41,297.88,301.1,729993
7/16/2019 16:00:00,300,301.3,294.2,295.5,1161742
7/17/2019 16:00:00,295.5,300.16,294.51,296.56,865745
7/18/2019 16:00:00,296.32,298.49,294.03,294.68,1100343
7/19/2019 16:00:00,298.05,299.2,288.46,289.74,1395967
7/22/2019 16:00:00,293.4,294.97,289.62,293.81,1963775
7/23/2019 16:00:00,295.02,295.02,287.64,291.01,1606663
7/24/2019 16:00:00,291.72,297.61,290.5,297.21,2766165
7/25/2019 16:00:00,288.5,290.75,279.69,285.73,4531985
7/26/2019 16:00:00,288.37,290.19,285.75,289.33,1711655
7/29/2019 16:00:00,289.34,290,275.59,285.84,3271845
7/30/2019 16:00:00,284.28,286.39,280.97,281,1556918
7/31/2019 16:00:00,281.71,282.5,272.61,277.39,2097589
8/1/2019 16:00:00,277.38,281.72,271.12,274,2759004
8/2/2019 16:00:00,272.95,273.11,261.88,265.86,2437838
8/5/2019 16:00:00,255.01,262.54,251.9,256.81,3590439
8/6/2019 16:00:00,261.66,265,257.35,261.71,1722800
8/7/2019 16:00:00,259.66,264.95,257,260.69,1291494
8/8/2019 16:00:00,262.01,267.73,261.38,267.11,1644566
8/9/2019 16:00:00,267.25,268,262.74,263.82,899494
8/12/2019 16:00:00,261.3,263.12,257.75,258.56,760663
8/13/2019 16:00:00,258,263.57,257.35,262.19,1612516
8/14/2019 16:00:00,258.34,259.87,251.69,252.31,1776312
8/15/2019 16:00:00,252,254.91,250.19,252.29,1778779
8/16/2019 16:00:00,255.91,259.9,254.87,256.91,1506655
8/19/2019 16:00:00,260,261.58,254.64,255.51,1812511
8/20/2019 16:00:00,255.5,257.61,252.58,255.28,1354128
8/21/2019 16:00:00,262,267.84,260.24,265.78,1903322
8/22/2019 16:00:00,266.5,267.95,262.28,264.64,1272884
8/23/2019 16:00:00,266.37,274.56,261.82,263.07,2614890
8/26/2019 16:00:00,265,266.87,262.31,266.57,849645
8/27/2019 16:00:00,269.02,269.6,261.94,266.21,1489888
8/28/2019 16:00:00,261.77,263.31,258.22,260.32,1659345
8/29/2019 16:00:00,263.86,265.95,260.6,264.79,1090424
8/30/2019 16:00:00,265.91,266.58,256.65,261.84,1500373
9/3/2019 16:00:00,264.09,265.56,261,263.38,1426123
9/4/2019 16:00:00,265.72,270.14,265.25,268.52,1201128
9/5/2019 16:00:00,270.32,273.16,260.6,269.62,2145925
9/6/2019 16:00:00,269.9,270.56,262.47,263.5,1400808
9/9/2019 16:00:00,264,265.84,250,254.68,2922262
9/10/2019 16:00:00,250.47,255.67,246.5,253.18,2525914
9/11/2019 16:00:00,252.63,259.07,251.02,253.67,1487101
9/12/2019 16:00:00,256.6,259.66,255.52,256.81,1813954
9/13/2019 16:00:00,255.38,256.38,251,251.96,1520502
9/16/2019 16:00:00,251,261.24,250,261.15,1182551
9/17/2019 16:00:00,263.36,268,260.74,264.05,1273141
9/18/2019 16:00:00,266.69,266.9,259.77,265.85,1456225
9/19/2019 16:00:00,265.45,269.18,262.5,268.74,1493417
9/20/2019 16:00:00,269.47,271.39,266.59,271.17,2140645
9/23/2019 16:00:00,272.47,273.63,266.96,267,1235456
9/24/2019 16:00:00,267,268.33,256.1,257.5,1520859
9/25/2019 16:00:00,257.5,259.64,248.67,259.38,2566512
9/26/2019 16:00:00,259.39,259.65,255.24,257.99,951620
9/27/2019 16:00:00,258.92,259.49,245.27,250.26,2286908
9/30/2019 16:00:00,252.2,254.8,249.51,253.85,1215258
10/1/2019 16:00:00,255.32,256.12,249.71,250.13,1711687
10/2/2019 16:00:00,249.06,250.76,243.54,246.85,1794633
10/3/2019 16:00:00,247.77,258.56,244.29,257.37,1680394
10/4/2019 16:00:00,260.23,267.22,259.58,266.48,1915097
10/7/2019 16:00:00,266.23,270.5,266.23,268.15,2005932
10/8/2019 16:00:00,266,268.37,257.98,258.13,1163457
10/9/2019 16:00:00,260.84,263.52,259.48,262.02,842940
10/10/2019 16:00:00,260.02,264.68,259.1,263.18,777030
10/11/2019 16:00:00,268.06,273.96,266.31,270.33,1751483
10/14/2019 16:00:00,270.07,271.22,267.86,269.44,1359602
10/15/2019 16:00:00,270.44,276.5,270,274.24,1774575
10/16/2019 16:00:00,258.93,260.75,249.1,254.6,4726460
10/17/2019 16:00:00,258.29,259.06,252.05,254.31,2212039
10/18/2019 16:00:00,253.97,257.51,240.62,243,4426006
10/21/2019 16:00:00,245.09,245.81,239.1,240.9,3841428
10/22/2019 16:00:00,241.91,242.45,225,228.34,8287637
10/23/2019 16:00:00,216.3,225.73,213.99,220.01,12288341
10/24/2019 16:00:00,236.56,243.82,232.25,237.78,9397476
10/25/2019 16:00:00,237.77,241.5,234.06,241.22,3338024
10/28/2019 16:00:00,243.4,246.28,240,244.7,3477218
10/29/2019 16:00:00,243.99,248.99,240.82,241.04,1871105
10/30/2019 16:00:00,243.34,250.24,239.03,249.95,1910352
10/31/2019 16:00:00,249.96,250.81,244.01,247.26,1454764
11/1/2019 16:00:00,248.94,256.16,247.41,253.03,2481196
11/4/2019 16:00:00,254.49,255.58,245.05,245.8,1808518
11/5/2019 16:00:00,245.81,246.4,239.13,241.86,2217729
11/6/2019 16:00:00,241.75,242.73,238.97,241.35,1372430
11/7/2019 16:00:00,241.75,242.73,238.97,241.35,1350
11/8/2019 16:00:00,239.92,249.2,238.29,248.45,1942603
11/11/2019 16:00:00,247.31,250,245.82,248.55,1696632
11/12/2019 16:00:00,249.29,253.49,249.2,252.53,1888780
11/13/2019 16:00:00,250.93,255.11,249.01,253.94,1963743
11/14/2019 16:00:00,252.77,255.41,249.47,253.85,1806072
11/15/2019 16:00:00,255.5,260.04,254.29,259.96,2228306
11/18/2019 16:00:00,258,268.45,257.3,266.31,3205150
11/19/2019 16:00:00,277.25,279.9,272.53,277.74,9869439
11/20/2019 16:00:00,276.88,284.3,276.65,283,37944018
11/21/2019 16:00:00,282.32,283.47,277.75,279.12,4069011
11/22/2019 16:00:00,280,280.85,276.89,279.98,2152094
11/25/2019 16:00:00,280,284,278.41,279.75,3235572
11/26/2019 16:00:00,281,281.15,278.62,278.86,2360987
11/27/2019 16:00:00,279.51,281.49,277.85,281.28,1321112
11/29/2019 13:00:00,280.97,283.49,280.1,283.04,879899
12/2/2019 16:00:00,283,283,269.5,277.35,2340880
12/3/2019 16:00:00,271.79,280,271.06,279.01,2351398
12/4/2019 16:00:00,277.87,278.07,272.8,273.8,1852681
12/5/2019 16:00:00,273,277.25,271.86,273.13,1175705
12/6/2019 16:00:00,274.9,275.31,269.62,272.04,1871264
12/9/2019 16:00:00,271.77,272.6,269.62,269.7,1069025
12/10/2019 16:00:00,270,272.45,266.2,266.78,1461128
12/11/2019 16:00:00,266,268.19,263.53,267.3,1784021
12/12/2019 16:00:00,266.36,268.59,264.08,265.65,2222487
12/13/2019 16:00:00,265.64,273.8,263.98,272.98,1866854
12/16/2019 16:00:00,274.33,281.8,274.11,281.79,2082760
12/17/2019 16:00:00,279.95,281.02,274.39,276.14,1926251
12/18/2019 16:00:00,277.43,280.18,276.1,277.45,1272491
12/19/2019 16:00:00,277.45,279.11,275.33,278.48,1433649
12/20/2019 16:00:00,280.52,282.83,278.76,282.63,2302072
12/23/2019 16:00:00,283.05,287.44,281.71,283.31,1941613
12/24/2019 13:00:00,283.9,284.92,282.57,284.2,305728
12/26/2019 16:00:00,284.76,288.08,284.76,286.2,945982
12/27/2019 16:00:00,288.07,288.07,284.11,286.88,997648
12/30/2019 16:00:00,286.28,286.42,277.75,282.81,1406259
12/31/2019 16:00:00,280.41,283.85,279.79,282.32,970352
1/2/2020 16:00:00,284.96,291.68,284.22,291.24,1771770
1/3/2020 16:00:00,286.9,293.06,286.5,291.1,1135820
1/6/2020 16:00:00,285.19,293.41,284.6,292.87,1474090
1/7/2020 16:00:00,293.22,294.58,288.03,292.91,1439902
1/8/2020 16:00:00,294.56,297.69,293.24,295.65,1740786
1/9/2020 16:00:00,297.3,299.77,294.23,299.31,1403564
1/10/2020 16:00:00,300.72,303.39,297.45,298.88,1258528
1/13/2020 16:00:00,302.35,305.86,301,303.85,1643781
1/14/2020 16:00:00,303.85,306,301.37,301.5,1499109
1/15/2020 16:00:00,302,307.73,301.9,304.87,1486320
1/16/2020 16:00:00,306,310.5,305.35,310.02,2269426
1/17/2020 16:00:00,310.44,312.79,309.56,312.52,2114283
1/21/2020 16:00:00,312,315.6,311.11,312.98,2558574
1/22/2020 16:00:00,317.03,317.27,312.75,312.85,1769898
1/23/2020 16:00:00,313,316.18,310.9,311.46,1591830
1/24/2020 16:00:00,314.58,318.84,307.78,309.39,1789576
1/27/2020 16:00:00,300.45,308.18,298.05,307.63,1724839
1/28/2020 16:00:00,309.29,315.21,308.4,314.05,1544072
1/29/2020 16:00:00,315.52,315.98,311.06,312.93,2547323
1/30/2020 16:00:00,333.73,343.89,329.65,341.62,4947373
1/31/2020 16:00:00,339.5,339.91,332.83,338.23,2432902
2/3/2020 16:00:00,338.41,344.75,337.25,343.2,2119252
2/4/2020 16:00:00,346,354.64,344.52,352.03,2039307
2/5/2020 16:00:00,353.17,355.99,334.81,338.5,2851148
2/6/2020 16:00:00,340.01,342.82,334.08,341.7,1474432
2/7/2020 16:00:00,341.71,345.77,339.69,341.06,1677741
2/10/2020 16:00:00,340.72,345,338.9,342.77,1781890
2/11/2020 16:00:00,345.96,346.19,341.04,343.57,1194805
2/12/2020 16:00:00,345.02,350.43,339.5,349.8,1306853
2/13/2020 16:00:00,347.5,357,347.5,351.81,2489096
2/14/2020 16:00:00,353.64,356.32,350.88,356.16,1106504
2/18/2020 16:00:00,356,358.76,354.04,357.49,1289043
2/19/2020 16:00:00,358.75,362.95,357.4,357.72,1307132
2/20/2020 16:00:00,357.72,361.98,345.41,352.94,1948079
2/21/2020 16:00:00,350.48,351.75,338.78,344.48,2348680
2/24/2020 16:00:00,327.34,336.5,324.19,333.56,2016939
2/25/2020 16:00:00,338.56,342.08,327.57,329.72,1839551
2/26/2020 16:00:00,331,342.51,330.25,334.27,1616541
2/27/2020 16:00:00,323.69,331.43,317.77,320.1,2275983
2/28/2020 16:00:00,310,327,307.1,326.09,3202474
3/2/2020 16:00:00,333.83,344.48,326.32,344.4,2699972
3/3/2020 16:00:00,344.39,350.7,325.13,329.63,2952500
3/4/2020 16:00:00,336.74,345.22,331.63,345.07,1575508
3/5/2020 16:00:00,337.49,343.03,326.27,329.33,1959899
3/6/2020 16:00:00,319.39,323.51,300.8,317.24,4108955
3/9/2020 16:00:00,294.39,306.84,288,292.09,3436296
3/10/2020 16:00:00,302.38,313,291.62,312.8,3919257
3/11/2020 16:00:00,304.98,310.27,283.81,290.63,2914960
3/12/2020 16:00:00,270.04,287.13,261.61,262.12,3877823
3/13/2020 16:00:00,277.41,288.5,264.84,287.67,3038289
3/16/2020 16:00:00,251.01,283.84,250,265.43,3389124
3/17/2020 16:00:00,271.41,302.98,270.02,287.42,3908334
3/18/2020 16:00:00,266,279.94,238.93,278.16,4428490
3/19/2020 16:00:00,276.46,290,258.01,277.66,2792150
3/20/2020 16:00:00,276.06,284.68,252.25,254.7,3502329
3/23/2020 16:00:00,254.9,260.39,240.16,255.32,2825075
3/24/2020 16:00:00,275.58,283.6,268.54,272,3371383
3/25/2020 16:00:00,272.35,278.95,257.32,264.67,3088719
3/26/2020 16:00:00,269.69,295,267.99,294.73,3731688
3/27/2020 16:00:00,284.13,284.13,269.46,274,3076173
3/30/2020 16:00:00,277.77,292.7,275.2,286.39,2368737
3/31/2020 16:00:00,289.59,296.17,281.31,286.58,3394846
4/1/2020 16:00:00,274.39,278.8,268.68,273.07,2424010
4/2/2020 16:00:00,265,272.62,249.25,259,4418665
4/3/2020 16:00:00,258.85,261.16,246.67,249.57,2849812
4/6/2020 16:00:00,259.49,272.25,255.51,269.95,3215117
4/7/2020 16:00:00,277,278.1,255.24,262.35,3045355
4/8/2020 16:00:00,266.44,276.41,263.9,274.05,1770052
4/9/2020 16:00:00,276.08,285.12,274.62,278.06,2754274
4/13/2020 16:00:00,276.76,284.5,273.76,283.56,2319536
4/14/2020 16:00:00,297,303.14,289.28,302.09,2556082
4/15/2020 16:00:00,297.21,299.39,293.56,295.92,1799710
4/16/2020 16:00:00,300.48,301.85,289.21,291.94,2076425
4/17/2020 16:00:00,302.09,303.12,296.51,299.59,2128579
4/20/2020 16:00:00,298.19,308.14,296.6,302.46,1877210
4/21/2020 16:00:00,298.96,303.7,281.57,288.77,2892848
4/22/2020 16:00:00,295.92,302.68,293.06,299.61,1421974
4/23/2020 16:00:00,300,304.69,296,297.31,1456946
4/24/2020 16:00:00,297.53,303.68,292.7,302.94,1475280
4/27/2020 16:00:00,307.53,311,306.27,308.6,1156552
4/28/2020 16:00:00,312.79,315,295.78,296,2254624
4/29/2020 16:00:00,301.6,325.44,301.57,321.99,3477898
4/30/2020 16:00:00,327.84,357.78,327.49,351.54,5389531
5/1/2020 16:00:00,342.09,351,336,339.51,2449831
5/4/2020 16:00:00,336.52,356.5,335.01,354.64,2537680
5/5/2020 16:00:00,360,376.18,356.07,370.64,2977190
5/6/2020 16:00:00,374.63,379.8,364.5,365.39,2390486
5/7/2020 16:00:00,368.97,386.57,368.53,381.83,2763337
5/8/2020 16:00:00,384,387.6,376.13,377.26,2106079
5/11/2020 16:00:00,375,388.5,370.04,383.65,1576533
5/12/2020 16:00:00,384.13,384.99,364.57,365.6,3390918
5/13/2020 16:00:00,366.01,370.46,351.29,361.29,2895248
5/14/2020 16:00:00,358.71,370.06,351.51,367.83,2307241
5/15/2020 16:00:00,365.45,372.45,363.06,370.46,2504681
5/18/2020 16:00:00,378,381.78,373.18,374.87,1754997
5/19/2020 16:00:00,375,389.67,373.23,382.88,1722083
5/20/2020 16:00:00,390,394.76,384.39,390.16,1463644
5/21/2020 16:00:00,390.52,393.59,382.41,383.64,991786
5/22/2020 16:00:00,389.04,394.14,384.99,387.96,1006172
5/26/2020 16:00:00,396.13,396.15,379.63,380.67,1714930
5/27/2020 16:00:00,378.05,378.05,352.07,371.16,3761116
5/28/2020 16:00:00,370,386.67,368.46,377.98,1546830
5/29/2020 16:00:00,381.41,388.23,378.63,387.93,1969262
6/1/2020 16:00:00,385.06,387.94,381.85,383.37,1336559
6/2/2020 16:00:00,384.45,392.9,375.44,392.9,2024387
6/3/2020 16:00:00,389.99,393.11,381.1,388.09,1400870
6/4/2020 16:00:00,385.69,389.7,372.42,376.95,2087448
6/5/2020 16:00:00,370,390.68,367.03,390.46,2455443
6/8/2020 16:00:00,386.58,388.77,375.68,386.64,1512760
6/9/2020 16:00:00,390.98,398,385.49,388.83,1689679
6/10/2020 16:00:00,392.34,405.53,392.34,401.66,2005313
6/11/2020 16:00:00,393.83,397.46,372.87,375.05,2924986
6/12/2020 16:00:00,387.62,392.38,377.76,385.13,1556615
6/15/2020 16:00:00,378.2,393.98,375.37,392.5,1437586
6/16/2020 16:00:00,400,402.87,389.19,398.46,1743981
6/17/2020 16:00:00,400.01,407.59,398.05,400.65,1562548
6/18/2020 16:00:00,402.26,404.49,396.1,401.03,1320777
6/19/2020 16:00:00,406.25,407.99,398.44,399.87,2304956
6/22/2020 16:00:00,396.42,403.22,391.85,402.82,1570513
6/23/2020 16:00:00,408,409.8,397.38,400.94,1671804
6/24/2020 16:00:00,399.78,405.24,388.87,392.93,1450491
6/25/2020 16:00:00,391.72,401.69,385.66,401.64,1295413
6/26/2020 16:00:00,401.83,402.84,391.08,399.97,2013158
6/29/2020 16:00:00,401.48,402.99,385.5,394.55,1388937
6/30/2020 16:00:00,394.88,406.17,394,405.06,1760810
7/1/2020 16:00:00,405.38,417.62,403.5,416.79,1794284
7/2/2020 16:00:00,421.31,424.84,412.69,414.21,1385672
7/6/2020 16:00:00,419.29,425,412.15,416.44,1774825
7/7/2020 16:00:00,416.44,421.23,410.97,411.74,1313515
7/8/2020 16:00:00,416.8,426.78,415.5,425.2,1516193
7/9/2020 16:00:00,428,430.83,415.6,426.37,1407118
7/10/2020 16:00:00,426.5,427.78,419.46,422.91,1482532
7/13/2020 16:00:00,425,427.78,399.47,401.87,1622996
7/14/2020 16:00:00,400,413.81,390.84,413.23,1782688
7/15/2020 16:00:00,422.89,425.96,415.74,423.56,2118362
7/16/2020 16:00:00,416.06,418.26,404.49,413.88,1446456
7/17/2020 16:00:00,415.75,423.4,411.45,421.81,1099520
7/20/2020 16:00:00,425,454.7,424.54,449.27,3131832
7/21/2020 16:00:00,447.23,447.47,434.18,437.22,1600573
7/22/2020 16:00:00,440,443.96,434.32,441.6,872830
7/23/2020 16:00:00,441.1,448.34,428.62,430.85,1324394
7/24/2020 16:00:00,420.28,430.31,414.6,425.19,1003821
7/27/2020 16:00:00,430,436.16,426.01,433.81,985255
7/28/2020 16:00:00,435,442.58,431,435.04,1038071
7/29/2020 16:00:00,442.57,446.51,437.87,445.71,2255868
7/30/2020 16:00:00,432.72,438.6,421.33,431.4,3143077
7/31/2020 16:00:00,436.99,439.2,428.32,439.2,1745876
8/3/2020 16:00:00,443.72,444.79,431.16,439.96,1801941
8/4/2020 16:00:00,437.42,442.49,433.87,438.15,1141120
8/5/2020 16:00:00,440,441.05,435.33,435.74,1018629
8/6/2020 16:00:00,437.88,439.57,425.34,430.33,2230896
8/7/2020 16:00:00,432.04,439.29,423.71,431.21,2459662
8/10/2020 16:00:00,430.44,439.13,422.17,438.68,2724446
8/11/2020 16:00:00,434.35,434.99,418.53,421.36,1639128
8/12/2020 16:00:00,425.14,431.43,423.05,427.13,1619889
8/13/2020 16:00:00,427.86,439.81,426.71,438.42,1700125
8/14/2020 16:00:00,438.36,442.89,434.32,435.73,1252370
8/17/2020 16:00:00,436.98,445.15,436.98,442.37,1969937
8/18/2020 16:00:00,441.72,444.36,435.3,437.58,2272083
8/19/2020 16:00:00,438,443.64,432.1,437.13,1964921
8/20/2020 16:00:00,435.42,454.73,433.36,453.34,2718235
8/21/2020 16:00:00,452.78,453.99,446.18,449.42,2339210
8/24/2020 16:00:00,453.05,458.64,445,448.1,2357007
8/25/2020 16:00:00,450,458.88,445.74,457.93,1164912
8/26/2020 16:00:00,465,488.58,464.1,487.7,2199754
8/27/2020 16:00:00,485,485.1,474.5,480.55,1521161
8/28/2020 16:00:00,485,494,484.4,487.87,1061372
8/31/2020 16:00:00,488.25,490,480.99,482.02,1390680
9/1/2020 16:00:00,485,497.25,482.58,497.19,1370853
9/2/2020 16:00:00,500,501.82,482.66,499.69,1355545
9/3/2020 16:00:00,485,487.99,462.67,468.84,2024617
9/4/2020 16:00:00,466,470,435.1,450.35,2680167
9/8/2020 16:00:00,439.99,452.73,432.85,443.14,1765371
9/9/2020 16:00:00,452.09,462.86,441.85,458.2,1805559
9/10/2020 16:00:00,461,468.32,450.27,452.98,1114841
9/11/2020 16:00:00,457.63,458.49,439.76,445.9,895909
9/14/2020 16:00:00,451.42,463.2,451.17,458.06,1434433
9/15/2020 16:00:00,463.23,474.32,462.61,473.96,1120502
9/16/2020 16:00:00,476.47,479.44,455.78,456.01,1507316
9/17/2020 16:00:00,445.7,455,442,453.8,1578503
9/18/2020 16:00:00,454.15,457.26,442.71,453.09,1461231
9/21/2020 16:00:00,446.82,462.4,446.2,461.88,1106413
9/22/2020 16:00:00,465.75,471.1,454.6,470.57,930129
9/23/2020 16:00:00,470,473.32,459.04,460.47,826736
9/24/2020 16:00:00,458.79,465.17,453.7,460.12,842539
9/25/2020 16:00:00,468.91,481.65,464.57,479.97,1206757
9/28/2020 16:00:00,486.61,488.4,478.97,484.21,1257986
9/29/2020 16:00:00,486.35,489.56,483.1,487.98,829337
9/30/2020 16:00:00,485.67,493.31,481.15,485,1202344
10/1/2020 16:00:00,491.57,495.13,487.45,492.52,922437
10/2/2020 16:00:00,480.49,502.63,478.99,493.15,1593110
10/5/2020 16:00:00,495.61,502.23,491.27,501.79,1287437
10/6/2020 16:00:00,500,502.6,489.82,491.54,1075785
10/7/2020 16:00:00,497.63,504.21,494,500,858048
10/8/2020 16:00:00,505,505,492,496.5,823356
10/9/2020 16:00:00,503.56,510.88,502.01,508.61,1193425
10/12/2020 16:00:00,513.55,515.55,502,509.09,896321
10/13/2020 16:00:00,516.51,522.77,511.23,518.3,1180580
10/14/2020 16:00:00,520,521.5,509.98,516.89,990207
10/15/2020 16:00:00,509.48,522.99,506,520.68,945391
10/16/2020 16:00:00,524.15,530.73,520.99,524.87,1031892
10/19/2020 16:00:00,526.44,533.37,519.39,521.95,891807
10/20/2020 16:00:00,523,527.58,515.92,518.19,826498
10/21/2020 16:00:00,518.68,519.53,506.83,510.28,831294
10/22/2020 16:00:00,511.7,513.55,495.17,505.96,858230
10/23/2020 16:00:00,509.09,514.23,505.23,514.01,845229
10/26/2020 16:00:00,518.01,521.86,492.51,501.61,1621213
10/27/2020 16:00:00,508.79,510,498.52,499.81,1204132
10/28/2020 16:00:00,486.95,489.92,480.15,484.05,1776599
10/29/2020 16:00:00,497,517.9,493,510.59,2857371
10/30/2020 16:00:00,504.4,507.98,485.59,497.57,1873925
11/2/2020 16:00:00,499.21,507.58,474.29,476,1983704
11/3/2020 16:00:00,477.61,484.71,472.01,480.05,1783333
11/4/2020 16:00:00,506.35,518.23,501,513.58,2223775
11/5/2020 16:00:00,523.31,533.84,520.5,531.08,1186473
11/6/2020 16:00:00,529.53,537.53,519,535.18,826425
11/9/2020 16:00:00,509.65,528.21,500.79,501.96,2398459
11/10/2020 16:00:00,495.53,499.68,472.01,481.28,2501693
11/11/2020 16:00:00,493.71,508.06,489.55,503.36,1578845
11/12/2020 16:00:00,520.45,525.01,506.37,509.78,1631603
11/13/2020 16:00:00,511.6,511.6,495.52,508.01,1235170
11/16/2020 16:00:00,497.49,505.75,495.19,502.28,1587082
11/17/2020 16:00:00,505,516,504.07,513.1,1151537
11/18/2020 16:00:00,511.25,513.56,502.39,507.12,1016214
11/19/2020 16:00:00,508.2,519.93,505,514.33,978532
11/20/2020 16:00:00,515.61,526.46,514,518.06,1184583
11/23/2020 16:00:00,520.1,524.87,514.27,522.11,1294155
11/24/2020 16:00:00,522.71,526,510.16,514.69,1182219
11/25/2020 16:00:00,519,524,511.79,519.22,1083610
11/27/2020 13:00:00,521,529.78,515.85,527.48,741692
11/30/2020 16:00:00,530,535,520.98,534.55,1722519
12/1/2020 16:00:00,536,541.74,525.96,539.59,1150975
12/2/2020 16:00:00,530.77,535,521.17,526.52,1088450
12/3/2020 16:00:00,527.79,539.5,523.3,525.24,1022407
12/4/2020 16:00:00,525.54,529.75,522.24,525.7,744666
12/7/2020 16:00:00,528.76,534.74,527.91,533.25,1379565
12/8/2020 16:00:00,536.79,544.05,528.6,542.25,1869984
12/9/2020 16:00:00,544.43,545,525.65,527.99,1637492
12/10/2020 16:00:00,526.5,538.56,518.51,538,1032898
12/11/2020 16:00:00,538.19,540.69,530.84,537.36,855076
12/14/2020 16:00:00,538.5,539.11,530.96,532.48,1280746
12/15/2020 16:00:00,532,535.11,525.08,527.38,1072741
12/16/2020 16:00:00,532.95,549.88,532,545,1515407
12/17/2020 16:00:00,549.47,558.34,549.47,554.07,1228176
12/18/2020 16:00:00,558.47,566.74,555.55,565.43,2152770
12/21/2020 16:00:00,558.02,562.45,542.7,550.82,1642674
12/22/2020 16:00:00,550.71,562.5,548.97,561.72,1199630
12/23/2020 16:00:00,561.61,565,549.72,550.06,887700
12/24/2020 13:00:00,555.3,560.54,552.74,553.89,623701
12/28/2020 16:00:00,563,563,540.9,543.74,1041943
12/29/2020 16:00:00,550.22,551.63,539.3,545.98,926378
12/30/2020 16:00:00,550.82,552,544.66,547.38,580074
12/31/2020 16:00:00,547.01,551.08,543.71,550.43,664943
1/4/2021 16:00:00,556.94,557.36,521.51,526.83,1889186
1/5/2021 16:00:00,526.04,533.33,524.8,531.97,1544278
1/6/2021 16:00:00,519.77,520.94,507.06,507.25,1969772
1/7/2021 16:00:00,510,516.9,508.71,511.41,1869572
1/8/2021 16:00:00,521.64,531.61,518.16,529.64,1595056
1/11/2021 16:00:00,525,526.96,515.08,523.06,1286528
1/12/2021 16:00:00,520,522.51,507.31,513.21,1173229
1/13/2021 16:00:00,518.21,523.7,511,521.71,1076700
1/14/2021 16:00:00,527.2,528,512.79,514.34,1448698
1/15/2021 16:00:00,518.41,526.56,513,513.76,1083848
1/19/2021 16:00:00,515.6,522.95,509.69,519.42,978114
1/20/2021 16:00:00,527.99,543.47,527.01,542.19,1539177
1/21/2021 16:00:00,543.5,546.4,537.87,544.33,1012418
1/22/2021 16:00:00,549.75,554.34,540.3,541.09,1029993
1/25/2021 16:00:00,547.73,552.82,525.06,537.88,1712264
